BpHYR1_040739	3)-fucosyltransferase C-like	alpha-(1-3)-fucosyltransferase C-like	FATAL: SUSPECT_PRODUCT_NAMES: 28 features contain unbalanced brackets or parentheses
BpHYR1_040819	GPR107 isoform X2	GPR107 (H. sapiens) -like protein	SUSPECT_PRODUCT_NAMES: 2 features may contain systematic gene product identifiers from phage
BpHYR1_040820	putative uncharacterized protein C9orf171 homolog	C9orf171 (H. sapiens) -like protein	
BpHYR1_040828	transmembrane 245 isoform X2	transmembrane protein -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_040909	scribble homolog	scribble -like protein	
BpHYR1_040910	scribble homolog isoform X5	scribble -like protein	
BpHYR1_040913	neurogenic locus notch homolog 1	neurogenic locus notch-like protein	
BpHYR1_040926	FAM135B isoform X3	FAM135B (H. sapiens) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_040962	double-strand-break repair rad21 homolog	double-strand-break repair rad21 -like protein	
BpHYR1_040977	general vesicular transport factor p115 isoform X4	General vesicular transport factor p115 -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_040979	General vesicular transport factor p115	General vesicular transport factor p115 -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_040987	coiled-coil domain-containing 186-like isoform X1	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_040998	AGAP012078-PA	AGAP012078-PA (A. gambiae) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_041034	non-structural maintenance of chromosomes element 1 homolog	non-structural maintenance of chromosomes element 1 -like protein	
BpHYR1_041107	dnaJ homolog subfamily C member 21	dnaJ -like protein	
BpHYR1_041115	chromobox homolog 3-like isoform X1	chromobox -like protein	
BpHYR1_041232	zinc finger 474-like	zinc finger protein 474 -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_041353	3)-fucosyltransferase 10	alpha-(1-3)-fucosyltransferase 10	FATAL: SUSPECT_PRODUCT_NAMES: 28 features contain unbalanced brackets or parentheses
BpHYR1_041365	zinc finger 830	zinc finger protein 830 -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_041496	UPF0764 C16orf89 homolog	C16orf89 (H. sapiens) -like protein	
BpHYR1_041523	dnaJ homolog subfamily C member 10	dnaJ -like protein	
BpHYR1_041566	nucleoporin NUP188 homolog	nucleoporin NUP188-like protein	
BpHYR1_041625	FAM220A isoform X1	FAM220A (H. sapiens) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_041654	MAK16 homolog	MAK16-like protein	
BpHYR1_041661	surfeit locus 6 homolog	surfeit locus 6-like protein	
BpHYR1_041870	neurogenic locus notch homolog 1	neurogenic locus notch -like protein	
BpHYR1_042000	slit homolog 3	slit -like protein	
BpHYR1_042003	FAM184A isoform X2	FAM184A (H. sapiens) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_042019	AAEL001051-PA	-	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_042069	OPA3 CG13603	CG13603 (D. melanogaster) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_042076	kinase D-interacting substrate of 220 kDa isoform X2	kinase D-interacting substrate of 220 kDa -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_042121	DPCD	DPCD -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_042125	ribosome biogenesis TSR3 homolog	ribosome biogenesis TSR3 -like protein	
BpHYR1_042161	cornifelin homolog B-like	cornifelin -like protein	
BpHYR1_042171	radial spoke head 14 homolog	radial spoke head 14 -like protein	
BpHYR1_042195	radial spoke head 9 homolog	radial spoke head 9 -like protein	
BpHYR1_042197	thyroid transcription factor 1-associated 26 homolog	thyroid transcription factor 1-associated 26 -like protein	
BpHYR1_042200	cell division cycle 23 homolog	cell division cycle 23 -like protein	
BpHYR1_042225	FAM136A	FAM136A (H. sapiens) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_042305	vacuolar sorting-associated 53 homolog	vacuolar sorting-associated 53 -like protein	
BpHYR1_042331	neurogenic locus notch homolog 1-like	neurogenic locus notch -like protein	
BpHYR1_042336	peptidyl-prolyl cis-trans isomerase CWC27 homolog isoform X1	peptidyl-prolyl cis-trans isomerase CWC27 -like protein	
BpHYR1_042339	DNA repair RAD51 homolog 3	DNA repair RAD51 -like protein	
BpHYR1_042340	vacuolar sorting-associated 18 homolog	vacuolar sorting-associated 18 -like protein	
BpHYR1_042341	AGAP003596-PA	AGAP003596-PA (A. gambiae) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_042376	slit homolog 3 -like	slit -like protein	
BpHYR1_042377	ovarian cancer-associated gene 2 homolog	ovarian cancer-associated protein 2 -like	
BpHYR1_042378	ovarian cancer-associated gene 2 homolog	ovarian cancer-associated protein 2 -like	
BpHYR1_042432	C1orf50 homolog	C1orf50 (H. sapiens) -like protein	
BpHYR1_042435	UPF0704 C6orf165 homolog	C6orf165 (H. sapiens) -like protein	
BpHYR1_042467	late secretory pathway AVL9 homolog	late secretory pathway AVL9-like protein	
BpHYR1_042564	HET	HET -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_042583	L _3	-	
BpHYR1_042621	Alkylated DNA repair alkB homolog 1	Alkylated DNA repair alkB -like protein	
BpHYR1_042644	SJCHGC05312	-	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_042701	crumbs homolog 2-like	crumbs-like protein	
BpHYR1_042794	Retrovirus-related Pol poly from transposon 412	Retrovirus-related Pol poly from transposon	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_042926	hydrocephalus-inducing homolog	hydrocephalus-inducing -like protein	
BpHYR1_042936	transmembrane 232	transmembrane protein -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_042953	IST1 homolog	IST1 -like protein	
BpHYR1_042976	dnaJ homolog subfamily A member 1	dnaJ -like protein	
BpHYR1_042993	nuclear factor NF-kappa-B p100 subunit	nuclear factor NF-kappa-B p100 subunit -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_043014	CWC15 homolog	CWC15 -like protein	
BpHYR1_043173	Transmembrane C9orf144B-like	transmembrane protein -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_043310	Transmembrane 208	transmembrane protein -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_043311	UPF0609 C4orf27 homolog	C4orf27 (H. sapiens) -like protein	
BpHYR1_043316	transmembrane 205	transmembrane protein -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_043367	Retrovirus-related Pol poly from transposon 412	Retrovirus-related Pol poly from transposon	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_043644	MCM10 homolog	MCM10 -like protein	
BpHYR1_043748	translation machinery-associated 16 homolog	translation machinery-associated 16-like protein	
BpHYR1_043765	odorant gustatory chemosensory receptor-like 122	odorant gustatory chemosensory receptor 122 -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_043799	HET	HET -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_043845	SJCHGC05312	-	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_043937	histone deacetylase complex subunit SAP130-like isoform X1	histone deacetylase complex subunit SAP130 -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_043939	coiled-coil domain-containing C16orf93 homolog	coiled-coil domain-containing protein	
BpHYR1_044012	zinc finger 226-like isoform X3	zinc finger protein 226 -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_044074	C12orf4 homolog	C12orf4 (H. sapiens) -like protein	
BpHYR1_044098	FAM102A isoform X1	FAM102A (H. sapiens) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_044110	MAU2 chromatid cohesion factor homolog	MAU2 chromatid cohesion factor -like protein	
BpHYR1_044174	Retrovirus-related Pol poly from transposon 412	Retrovirus-related Pol poly from transposon	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_044192	DNA repair SWI5 homolog	DNA repair SWI5 -like protein	
BpHYR1_044193	FAM210A-like isoform X2	FAM210A (H. sapiens) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_044233	unc-50 homolog	unc-50 -like protein	
BpHYR1_044252	rCG39120	-	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_044293	vacuolar sorting-associated 28 homolog	vacuolar sorting-associated 28 -like protein	
BpHYR1_044318	dynamin-like 120 kDa mitochondrial isoform X2	dynamin-like 120 kDa mitochondrial -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_044319	nuclear pore complex Nup133	nuclear pore complex protein Nup133 -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_044413	intraflagellar transport 22 homolog	intraflagellar transport 22 -like protein	
BpHYR1_044417	cytosolic Fe-S cluster assembly factor NUBP2 homolog	cytosolic Fe-S cluster assembly factor NUBP2 -like protein	
BpHYR1_044479	KTI12 homolog	KTI12 -like protein	
BpHYR1_044491	FAM227A isoform X1	FAM227A (H. sapiens) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_044492	coiled-coil domain-containing 150-like	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_044550	dachshund homolog 1-like isoform X3	dachshund -like protein	
BpHYR1_044571	failed axon connections homolog	failed axon connections -like protein	
BpHYR1_044592	nuclear factor NF-kappa-B p105 subunit isoform X1	nuclear factor NF-kappa-B p105 subunit -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_044635	3)-fucosyltransferase C-like	alpha-(1-3)-fucosyltransferase C-like	FATAL: SUSPECT_PRODUCT_NAMES: 28 features contain unbalanced brackets or parentheses
BpHYR1_044759	HET	HET -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_044765	meiosis expressed gene 1 homolog	meiosis expressed protein 1 -like	
BpHYR1_044773	single-minded homolog 1	single-minded -like protein	
BpHYR1_044893	cytochrome p450 3045C3	cytochrome p450 -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_044896	ribosome biogenesis NSA2 homolog	ribosome biogenesis NSA2 -like protein	
BpHYR1_044927	HET	HET -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_044989	neurogenic locus notch homolog 1	neurogenic locus notch-like protein	
BpHYR1_044996	TPA_exp: heterochromatin-associated HP1	Heterochromatin-associated protein HP1 -like protein	SUSPECT_PRODUCT_NAMES: 23 features contain underscore
BpHYR1_045015	Hook homolog 3 isoform X2	Hook -like protein	
BpHYR1_045065	uracil phosphoribosyltransferase homolog	uracil phosphoribosyltransferase -like protein	
BpHYR1_045172	DDI1 homolog 2-like	DDI1 -like protein	
BpHYR1_045199	mutS homolog 4	mutS -like protein	
BpHYR1_045311	AChain The Linker Of Des-Glu84 Calmodulin Is Bent As Seen In The Crystal Structure	-	FATAL: SUSPECT_PRODUCT_NAMES: 4 features contain 'Crystal Structure'
BpHYR1_045372	CD109 antigen-like isoform X2	CD109 antigen -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_045398	transmembrane 214 isoform X1	transmembrane protein -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_045414	swi5-dependent recombination DNA repair 1 homolog	swi5-dependent recombination DNA repair 1-like protein	
BpHYR1_045423	vacuolar fusion MON1 homolog A	vacuolar fusion MON1 -like protein	
BpHYR1_045428	intraflagellar transport 140 homolog	intraflagellar transport 140 -like protein	
BpHYR1_045431	putative uncharacterized protein C15orf26 homolog	C15orf26 (H. sapiens) -like protein	
BpHYR1_045529	serine threonine- kinase Warts	Serine/threonine-protein kinase Warts -like protein	SUSPECT_PRODUCT_NAMES: 12 features May contain plural
BpHYR1_045603	furry homolog isoform X4	furry -like protein	
BpHYR1_045659	coiled-coil domain-containing KIAA1407 homolog	coiled-coil domain-containing protein	
BpHYR1_045691	neurogenic locus notch homolog 1-like	neurogenic locus notch-like protein	
BpHYR1_045711	nanos homolog 1-like	nanos -like protein	
BpHYR1_045758	transmembrane 181 isoform X1	transmembrane protein -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_045762	nucleoside diphosphate kinase homolog 5-like	nucleoside diphosphate kinase -like protein	
BpHYR1_045812	influenza virus NS1A-binding homolog isoform X2	influenza virus NS1A-binding -like protein	
BpHYR1_045829	hydrocephalus-inducing homolog	hydrocephalus-inducing-like protein	
BpHYR1_045831	transformer-2 homolog alpha-like isoform X3	transformer-2 -like protein	
BpHYR1_045883	homer homolog 2 isoform X1	homer -like protein	
BpHYR1_045890	cancer-related nucleoside-triphosphatase homolog	cancer-related nucleoside-triphosphatase -like protein	
BpHYR1_045939	SFI1 homolog	SFI1 -like protein	
BpHYR1_045942	SFI1 homolog isoform X1	SFI1 -like protein	
BpHYR1_045948	5 -3 exoribonuclease 2 homolog	5 -3 exoribonuclease 2 -like protein	
BpHYR1_046055	Smith-Magenis syndrome chromosomal region candidate gene 8	Guanine nucleotide exchange protein SMCR8 -like protein	
BpHYR1_046057	AAR2 homolog	AAR2 -like protein	
BpHYR1_046133	MON2 homolog isoform X7	MON2-like protein	
BpHYR1_046147	nanos homolog 1-like	nanos -like protein	
BpHYR1_046149	nanos homolog 1-like	nanos -like protein	
BpHYR1_046204	coiled-coil domain-containing 181 isoform X2	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_046232	placenta-specific gene 8 -like	placenta-specific protein 8 -like	
BpHYR1_046237	placenta-specific gene 8 -like	placenta-specific protein 8 -like	
BpHYR1_046263	UPF0544 C5orf45 homolog	C5orf45 (H. sapiens) -like protein	
BpHYR1_046309	transmembrane FLJ37396	transmembrane protein -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_046314	DNA repair RAD51 homolog 2	DNA repair RAD51 -like protein	
BpHYR1_046323	putative G- coupled receptor 139	G-coupled receptor -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_046332	slit homolog 1 isoform X1	slit -like protein	
BpHYR1_046402	pre-mRNA-splicing factor CWC25 homolog	pre-mRNA-splicing factor CWC25 -like protein	
BpHYR1_046406	pre-mRNA-splicing factor CWC25 homolog	pre-mRNA-splicing factor CWC25 -like protein	
BpHYR1_046598	UPF0598 C8orf82 homolog	C8orf82 (H. sapiens) -like protein	
BpHYR1_046625	guanine nucleotide-binding subunit alpha homolog	guanine nucleotide-binding subunit alpha -like protein	
BpHYR1_046636	A Chain Crystal Spectroscopic And Catalytic Properties Of Cobalt(Ii) Copper(Ii) Nickel(Ii) And Mercury(Ii) Derivatives Of The Zinc Endopeptidase A Correlation Of Structure And Proteolytic Activity	-	SUSPECT_PRODUCT_NAMES: 10 features Is longer than 100 characters. Remove descriptive phrases or synonyms from product names. Keep valid long product names, eg long enzyme names
BpHYR1_046742	fem-1 homolog A isoform X2	fem-1 -like protein	
BpHYR1_046775	MOXD1 homolog 2	MOXD1 -like protein	
BpHYR1_046833	interferon-inducible GTPase- isoform CRA_a	interferon-inducible GTPase -like protein	
BpHYR1_047040	serine-rich adhesin for platelets	serine-rich adhesin for platelets -like protein	SUSPECT_PRODUCT_NAMES: 12 features May contain plural
BpHYR1_047132	pescadillo homolog	pescadillo -like protein	
BpHYR1_047167	homologous-pairing 2 homolog	pairing 2 -like protein	
BpHYR1_047173	UPF0668 C10orf76 homolog	C10orf76 (H. sapiens) -like protein	
BpHYR1_047176	AChain Crystal Structure Of The Rc3h2 Roq Domain In Complex With Stem-loop And Double-stranded Forms Of Rna	-	FATAL: SUSPECT_PRODUCT_NAMES: 3 features contain 'structure of'
BpHYR1_047197	DNA repair complementing XP-C cells homolog	DNA repair complementing XP-C cells -like protein	
BpHYR1_047302	pre-rRNA-processing TSR2 homolog	pre-rRNA-processing TSR2 -like protein	
BpHYR1_047456	E3 ubiquitin- ligase RNF213	E3 ubiquitin-ligase RNF213-like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_047504	ferric-chelate reductase 1 homolog	ferric-chelate reductase 1 -like protein	
BpHYR1_047563	Retrovirus-related Pol poly from transposon 412	Retrovirus-related Pol poly from transposon	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_047686	transmembrane 107-like	transmembrane protein -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_047693	diacylglycerol O-acyltransferase Rv1760 isoform X2	Diacylglycerol O-acyltransferase Rv1760 -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_047750	200 kDa antigen	antigen -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_047845	G patch domain and ankyrin repeat-containing 1 homolog	G patch domain and ankyrin repeat-containing 1 -like protein	
BpHYR1_047873	UPF0184 C9orf16 homolog isoform X1	C9orf16 (H. sapiens) -like protein	
BpHYR1_047894	zer-1 homolog	zer-1 -like protein	
BpHYR1_047944	LSM14 homolog B-B-like isoform X2	LSM14 -like protein	
BpHYR1_047954	patj homolog	patj -like protein	
BpHYR1_047966	Retrovirus-related Pol poly from transposon 412	Retrovirus-related Pol poly from transposon	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_047989	centrosomal of 164 kDa	-	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_047990	diaphanous homolog 2	diaphanous -like protein	
BpHYR1_048006	leukocyte receptor cluster member 8 homolog	leukocyte receptor cluster member 8 -like protein	
BpHYR1_048067	G coupled receptor fragment	G-coupled receptor -like protein	SUSPECT_PRODUCT_NAMES: 2 features contain 'Fragment'
BpHYR1_048069	ATPase ASNA1 homolog	ATPase ASNA1 -like protein	
BpHYR1_048098	centrosomal of 295 kDa-like isoform X15	-	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_048120	gamma-tubulin complex component 3 homolog	gamma-tubulin complex component 3 -like protein	
BpHYR1_048345	UPF0586 C9orf41 homolog	C9orf41 (H. sapiens) -like protein	
BpHYR1_048413	FAM188A	Ubiquitin carboxyl-terminal hydrolase MINDY-3 -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_048435	putative uncharacterized protein C6orf118 homolog	C6orf118 (H. sapiens) -like protein	
BpHYR1_048525	3)-fucosyltransferase C-like	alpha-(1-3)-fucosyltransferase C-like	FATAL: SUSPECT_PRODUCT_NAMES: 28 features contain unbalanced brackets or parentheses
BpHYR1_048533	3)-fucosyltransferase 4	alpha-(1-3)-fucosyltransferase 4	FATAL: SUSPECT_PRODUCT_NAMES: 28 features contain unbalanced brackets or parentheses
BpHYR1_048588	Transmembrane 106B	transmembrane protein -like	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_048634	retinoblastoma-binding 5 homolog	retinoblastoma-binding 5-like protein	
BpHYR1_048706	3)-fucosyltransferase C-like isoform X1	alpha-(1-3)-fucosyltransferase C-like	FATAL: SUSPECT_PRODUCT_NAMES: 28 features contain unbalanced brackets or parentheses
BpHYR1_048946	chromobox homolog 1	chromobox -like protein	
BpHYR1_048993	canopy homolog 4	canopy -like protein	
BpHYR1_048994	DDI1 homolog 2	DDI1 -like protein	
BpHYR1_049008	kinesin unc-104 isoform X1	kinesin unc-104 (C. elegans) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_049011	dnaJ homolog subfamily B member 9-like	dnaJ -like protein	
BpHYR1_049127	PIWI	Piwi -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_049129	putative uncharacterized protein C1orf158 homolog isoform X2	C1orf158 (H. sapiens) -like protein	
BpHYR1_049215	cell division cycle 123 homolog	cell division cycle 123 -like protein	
BpHYR1_049221	nanos homolog 3	nanos -like protein	
BpHYR1_049281	neurocalcin homolog	neurocalcin -like protein	
BpHYR1_049300	androgen-induced gene 1	androgen-induced protein 1	
BpHYR1_049353	pituitary tumor-transforming gene 1 -interacting -like	pituitary tumor-transforming protein 1 -interacting -like	
BpHYR1_049364	nuclear localization 4 homolog	nuclear localization 4 -like protein	
BpHYR1_049380	Retrovirus-related Pol poly from transposon 297	Retrovirus-related Pol poly from transposon	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_049389	PAT1 homolog 2	PAT1 -like protein	
BpHYR1_049471	cornifelin homolog	cornifelin -like protein	
BpHYR1_049478	Coiled-coil domain-containing 146	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_049595	putative uncharacterized protein C19orf81 homolog	C19orf81 (H. sapiens) -like protein	
BpHYR1_049630	HET	HET -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_049799	HET	HET -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_049804	Retrovirus-related Pol poly from transposon 412	Retrovirus-related Pol poly from transposon	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_049920	UPF0488 CG14286	CG14286 (D. melanogaster) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_049930	putative G- coupled receptor 139	G-coupled receptor -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_049959	vacuolar sorting-associated 41 homolog	vacuolar sorting-associated 41 -like protein	
BpHYR1_049960	dnaJ homolog subfamily B member 12	dnaJ -like protein	
BpHYR1_049984	cdc42 homolog	cdc42 -like protein	
BpHYR1_050024	C9orf72 homolog	C99orf72 (H. sapiens) -like protein	
BpHYR1_050028	putative uncharacterized protein C5orf42 homolog isoform X8	C5orf42 (H. sapiens) -like protein	
BpHYR1_050066	V-type proton ATPase 116 kDa subunit a isoform 1 isoform X2	V-type proton ATPase subunit a -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_050073	UPF0428 CXorf56 homolog	CXorf56 (H. sapiens) -like protein	
BpHYR1_050180	pelota homolog	pelota -like protein	
BpHYR1_050187	putative G- coupled receptor 139	G-coupled receptor -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_050387	dnaJ homolog subfamily C member 22-like	dnaJ -like protein	
BpHYR1_050419	AAEL004181	-	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_050514	EBF	Trancription factor COE3 -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_050517	EBF	Trancription factor COE3 -like protein	SUSPECT_PRODUCT_NAMES: 57 features are all capital letters
BpHYR1_050632	coiled-coil domain-containing 162-like	coiled-coil domain-containing protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_050676	unc-79 homolog isoform X5	unc-79 (C. elegans) -like protein	
BpHYR1_050730	U3 small nucleolar RNA-associated 14 homolog A-like	U3 small nucleolar RNA-associated 14 -like protein	
BpHYR1_050747	CD151 antigen-like	CD151 antigen -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_050750	double-stranded RNA-binding Staufen homolog 2 isoform X3	double-stranded RNA-binding Staufen -like protein	
BpHYR1_050760	FAM179B-like isoform X2	FAM179B (H. sapiens) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_050763	FAM179B isoform X2	FAM179B (H. sapiens) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_050786	3)-fucosyltransferase C-like	alpha-(1-3)-fucosyltransferase C-like	FATAL: SUSPECT_PRODUCT_NAMES: 28 features contain unbalanced brackets or parentheses
BpHYR1_050872	U5 small nuclear ribonucleo 200 kDa helicase	U5 small nuclear ribonucleo helicase -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_050972	FAM160A1 isoform X1	FAM160A1 (H. sapiens) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_051004	intraflagellar transport 122 homolog isoform X2	intraflagellar transport 122 -like protein	
BpHYR1_051107	in homolog	-	
BpHYR1_051128	WD repeat-containing and planar cell polarity effector fritz homolog isoform X2	WD repeat-containing and planar cell polarity effector fritz -like protein	
BpHYR1_051148	meiotically up-regulated gene 158 -like	meiotically up-regulated protein 158 -like	
BpHYR1_051203	malignant T-cell-amplified sequence 1 homolog	malignant T-cell-amplified sequence 1 -like protein	
BpHYR1_051215	thioredoxin-related transmembrane 2 homolog	thioredoxin-related transmembrane 2 -like protein	
BpHYR1_051219	putative protein FAM124A-like	FAM124A (H. sapiens) -like protein	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
BpHYR1_051225	abnormal spindle-like microcephaly-associated homolog isoform X8	abnormal spindle-like microcephaly-associated -like protein	
BpHYR1_051245	centrosomal of 112 kDa	-	SUSPECT_PRODUCT_NAMES: 430 features contains three or more numbers together that may be identifiers more appropriate in note
